DDC,Title,description
311,Introductory statistics,"Introductory Statistics is an elementary non-mathematical manual on statistics and provides a connected account of the more common statistical tests. It is divided into two parts: the first part introduces the reader to elementary applications of statistical methods and the line of reasoning involved in their use, and the second part covers elementary parts of statistical theory and more advanced applications. This book consists of nine chapters and opens with a discussion on the presentation of sets of measurements, touching on topics such as sampling, grouping, measures of spread, and standard deviation. The following chapters deal with normal distribution and its applications; comparison of two or several sets of measurements; attributes and comparison of proportions; and interrelations of sets of measurements. Concomitant observations are also considered, along with transformations and non-normal distributions. The final chapter is devoted to sampling methods, including the ratio method and the regression method. This monograph is written primarily for students of statistics and aims to help research workers gain a fuller understanding of the methods used in the analysis of their results."
311,Elementary Statistics,"Elementary Statistics: A Workbook serves as a guide to elementary statistics. This book presents the various mathematical symbols used in the calculation of mean and variance. Comprised of seven chapters, this book starts with an overview of the definition of several terms, including mean, variance, deviation score, sigma, and deviation score squared. This text then explores the method of calculation of the product-moment correlation coefficient r. Other chapters describe the analysis of variance, which provides us with one of the most effective ways of testing hypotheses. This book discusses as well the common assumption analysis of variance, which makes three assumptions that are not made by some other statistical methods. The final chapter deals with the importance of correlation coefficients and explains the analysis of the correlation matrix, which is only a shortcut to the analysis of the standardized score matrix. This book is a valuable resource for students, teachers, statisticians, and mathematicians."
311,Looking Into Your Voice: The Poetic and Eccentric Realities of Alzheimer's,"This beautiful poem of a book, ""looking into your voice the poetic and eccentric realities of alzheimer's,"" is a collection of conversations offering alternative and beautiful insights into the Alzheimer's mind. Celebrating the revelatory eloquence of the altered realities of dementia, these vignettes are from Cathie Borrie's lyrical memoir, ""The Long Hello The Other Side of Alzheimer's,"" which chronicles and cherishes the relationship between a mother and daughter over a seven-year period as the mother's mind transforms and her dementia increases. The mother's voice weaves throughout the memoir with insight, humor and an astonishing poetic sensibility, challenging the negative stereotypes pervasive in the current and often limiting geography of dementia."
311,Sampling in a nutshell,None
311,Kaputte Wörter?,"Inhaltsangabe zu ""Kaputte Wörter?: Vom Umgang mit heikler Sprache."" Mathias Heine behandelt unterhaltsam und wissenschaftlich fundiert über 80 Wörter, die heute als diskriminierend, problematisch und gestrig bezeichnet werden oder im Verdacht stehen, es zu sein. Die Wörter reichen von behindert über Eskimo, Flüchtling bis Weissrussland und sogar Milch und bester Freund. All diese Wörter sind auf die eine oder andere Art kaputt. Manche funktionieren gar nicht mehr, andere kann man mit Vorsicht noch verwenden. Heine erklärt die Geschichte der Wörter und der Diskussionen um sie, warum sie so heikel sind und wie und wann man sie vermeiden sollte. So leistet das Buch einen wichtigen Beitrag zu der aufgeheizten Debatte um den Sprachgebrauch. Wer es gelesen hat, kann eine fundiertere Meinung entwickeln und erhält Sicherheit bei der eigenen Ausdrucksweise."
311,Trump!: POPulismus als Politik,None
311,"Ratgeber Rechenst&ouml;rungen: Informationen f&uuml;r Betroffene, Eltern, Lehrer und Erzieher",None
311,Europe&#039;s postwar growth; the role of labor supply,None
311,A primer of social statistics,None
311,Professional Mail Surveys,None
311,Methods of correlation analysis,None
311,"Integrative Sozialtheorie? Esser, Luhmann, Weber","Hartmut Esser hat in den letzten Jahren mit seiner ""erklärenden Soziologie"" einen Vorschlag zur Zusammenführung der zentralen Konzepte der verschiedenen soziologischen Paradigmen gemacht. Sein Anspruch ist es, damit ein übergreifendes Fundament für die Sozialwissenschaften gelegt zu haben. Um die Tragweite dieses Vorschlages genauer einschätzen zu können, werden in diesem Buch Essers Konzepte mit den Grundlagenpositionen von Niklas Luhmann und Max Weber verglichen. Deren Konzeptionen scheinen für solche Vergleiche in besonderer Weise geeignet, haben beide doch disziplinär einflussreiche Positionen verfasst. In dieser Perspektive wird in den Aufsätzen des Sammelbandes anhand ausgewählter Themengebiete diskutiert und dargelegt, ob und in welcher Weise in Essers Theorie die entsprechenden Positionen von Weber oder Luhmann als integriert bzw. nicht-integriert anzunehmen sind."
311,Methods of statistical analysis,None
311,Statistics for management : a simplified introduction to statistics,None
311,Introduction to Statistical Inference,None
311,"Der alte, wei&szlig;e Mann: S&uuml;ndenbock der Nation","""F�r die Übel dieser Welt kennt die aktuelle Debatte vor allem einen Schuldigen: den alten weissen Mann. Er steht für Kolonialismus, Rassismus und Sexismus und auf sein Konto gehen sowohl die Armut in der Welt als auch die Zerstörung der Natur und natürlich der Klimawandel. Doch wie wurde er zum Sündenbock und was steckt hinter dieser kollektiven Schuldzuweisung? Norbert Bolz analysiert den Begriff und zeigt, dass der alte weisse Mann zur zentralen Symbolfigur in einem kulturellen Bürgerkrieg geworden ist. ""Alt"" steht dabei für Tradition und Erfahrung, ""weiss"" für die europäische Rationalität und technische Naturbeherrschung und ,,männlich"" für Mut, Risiko und Selbstbehauptung. Dabei wird deutlich: In diesem Konflikt, der immer unbarmherziger geführt wird, geht es nicht um die Beschimpften, sondern um die Grundlagen der westlichen Welt."" -- OCLC"
311,Mathematics of statistics,None
311,"Romanticism, humanism, Judiasm : the legacy of Hans Eichner = Romantik, Humanismus, Judentum : Hans Eichners Vermächtnis","Hans Eichner belongs to that group of Jewish intellectuals who fled Nazi Germany or Austria in the 1930s and who subsequently exerted a formative influence on German Studies in the English-speaking world. Eichner made a new home in Canada, where he taught first at Queenâ€™s University in Kingston, Ontario, and then for many years at the University of Toronto. He was known mainly for his work on Thomas Mann, on German Romanticism, and as a co-editor of the historical-critical edition of Friedrich Schlegelâ€™s collected works. The essays in this volume by Hans Eichnerâ€™s colleagues, friends, an"
311,UN: the First Ten Years.,None
311,Nomography,"Nomography deals with geometrical transformations, particularly projective transformations of a plane. The book reviews projective plane and collineation transformations in geometrical and algebraical terms. The geometrical approach aims at permitting the use of elementary geometrical methods in drawing collineation nomograms consisting of three rectilinear scales. The algebraical treatment concerns nomograms containing curvilinear scales. The text explains functional scales that include the graph of a function and a logarithmic scale. The book explores equations which can be represented by elementary methods without the use of a system of coordinates, some equations that require algebraic calculations, as well as nomograms with a binary field (lattice nomograms). The text investigates collineation monograms of many variables, elementary geometrical methods of joining nomograms, and also of nomograms consisting of two parts to be superimposed on each other. In addition to the Massau method and the criterion of Saint Robert, the book also applies the criteria of nomogrammability of a function to address mathematical problems related to the analysis of the methods in constructing nomograms. The book can be useful for mathematicians, geometricians, engineers, and researchers working in the physical sciences who use graphical calculations in their work."
311,"Riech- und Schmeckstörungen: Physiologie, Pathophysiologie und therapeutische Ansätze",None
311,An introduction to statistics,None
311,Rechenschwäche? Wie Eltern helfen können,None
311,The Florentine,None
311,&Eacute;mile Durkheim zur Einf&uuml;hrung,None
311,Gesammelte Aufsätze zur Sozial- und Wirtschaftsgeschichte.,None
